"crashON","Fmaj","Fmin"
30,10.9797651142926,9.85701747841879
1,10.999409890156,7.21318372265391
14,10.8346266739686,8.8935844298855
15,10.8525351475276,9.64329183300497
6,9.83065694061172,9.76698219059594
9,10.6153879844233,9.07269997311064
14,10.1405035903719,9.70524125727706
32,11.0248742889608,10.3953052511104
18,10.1643962118312,10.1291358654635
5,10.8229332550179,8.59690803264208
22,10.6007104498819,9.5898713984945
20,9.90341648842919,10.2995735531502
28,11.104677409294,9.84537110557124
22,10.1453378328027,10.6349243205276
9,10.8921364573331,8.71889117012392
6,10.9003110579156,8.80339459756324
3,9.56809374801407,8.89100735366511
42,10.7787968443356,10.5026780316787
16,9.93745830315759,9.73042539982908
4,8.63533892673214,9.05013711638532
15,10.2531771016767,9.94760537501577
10,10.9346440399006,9.29282582768289
1,10.3153011644432,8.34703331612341
12,11.1288520954729,8.93821536924849
14,10.8474599048097,9.02151722469015
7,9.04269368191246,9.62191964182992
3,10.7991669509863,8.05376794293978
24,11.007371275503,9.94486809828109
41,11.0472132601092,10.3352543712526
1,9.55518052355388,5.12887541687076
3,9.87974195858017,8.96493559761096
23,10.2284842529359,10.0998607157495
7,10.4472040751521,8.98749530125236
59,11.0053902444603,10.5588712119686
11,10.7868559331437,9.44957214918989
27,10.518340594458,10.1881732210123
30,10.5168327117133,9.85339568032204
8,10.5561024545188,9.24040792043004
1,10.9905049448818,5.65406011273243
11,9.53004390900297,10.3401014240519
3,9.58564201576038,8.54962842935645
9,9.76342197593971,10.0339349186107
28,10.2885129158894,10.5581703358169
12,10.6084590628311,9.29194369911285
17,10.2975896248825,9.75085572295634
10,9.85287491286893,9.37314681280732
13,10.9414876691617,8.9151411460378
20,10.1274549315801,10.1135636514697
1,9.1979032110962,6.48657581475661
4,10.7984053306632,7.52832782287045
1,10.6192962343,8.09974359131441
15,11.0830239354867,9.42902437224517
34,10.2313182344722,10.4276478754231
15,9.29487841437833,9.71687210774999
44,11.1167049187139,10.5423053466803
26,10.3477864070738,9.69971810844006
51,11.010921962504,10.6041741215137
1,9.31335407739318,8.07965970673134
25,10.2490018901532,10.153772694327
10,10.4241058429524,8.68931856042096
42,10.9703724421131,10.5435890099308
46,11.144319175959,10.5122705219749
34,10.7592611518096,10.5393198636419
13,10.6759850912581,9.26322587908876
12,10.5359022435785,9.82047209781024
8,9.36768022823801,9.75771001395873
9,10.8391372947546,9.20362445393894
30,10.8877348874019,10.0463499375345
3,10.8485676251178,7.97472015447844
41,11.0188765139729,10.5023095301741
44,11.1026398750229,10.4748379857885
36,11.0617674723269,10.0884193512402
6,9.34250045052351,9.58330845179176
13,11.0598059042968,9.01867933989289
22,10.536958446083,9.98274275663501
6,9.64712995370095,9.87184156684663
26,10.2481531790385,10.1698628966664
12,9.11000314890062,9.96662770385798
6,10.5318442133692,8.3349400274444
11,10.7594340758688,8.47836486587396
17,10.8227460969666,9.69414306066119
27,10.5122813305524,10.3674094900005
41,10.8385343505149,10.5119396178741
20,10.4477172434456,10.2418906452239
56,11.0183474209231,10.516552943749
21,9.7536584571803,10.5181646768533
15,10.4561562996686,9.43487694198361
40,11.0681349107181,10.29206300517
8,8.83783496554287,10.0581550147925
35,11.0351877636129,10.4735921509786
36,10.2451931463756,10.4372616331298
1,10.0530519278101,6.9919270590822
26,11.0883257060552,10.0557931868348
8,9.66700220799773,9.57440032283011
11,9.13700649017453,10.0529526784078
45,10.9269379737454,10.6121602818964
2,10.8344003252449,6.86916020731596
0,9.55783402425235,6.95663434930565
4,10.9963121870571,7.11747831659708
17,10.0801367825222,10.0671269904619
28,10.7812177270664,9.88340401355099
4,8.728158141944,9.16400485011374
27,10.7273025392215,9.57495591712414
43,10.690506693392,10.5639574781218
48,11.1718472114869,10.4103223333242
31,11.0365833170517,9.75859395188034
3,10.2203419560539,8.68429432830933
33,10.7781892990461,10.4960986243554
18,10.1307627534478,9.74738683743141
20,10.4830558181827,9.51115796626727
1,8.68240713269635,8.39724709686481
30,11.0587153592325,9.62464447984782
47,11.1148351584707,10.2847222284721
11,9.49507449855305,10.2114806021791
28,10.3757830474119,10.3933852394742
31,10.5055459972244,10.5996538184873
7,10.8546317992704,7.69364301156763
35,10.9785564495201,10.4279105529881
40,10.7912912598337,10.3842675403374
36,10.9803970239436,10.2985233847919
17,9.8386642536542,10.2397957732137
54,10.9725050971939,10.6325909865769
14,10.8852183070682,9.42981241449028
26,10.7664143045019,10.2851206851995
25,10.970223283307,9.66778806256533
22,9.9728402273174,10.3375540559106
20,11.1489227089501,8.97426874707505
46,11.0866719621416,10.5644428577808
12,10.3030571381359,10.1070598646349
29,10.7937942575766,10.0995246023368
24,10.9960059354244,9.65363832354227
2,9.64446661177952,8.71211373146429
6,10.0632143714171,8.93677014882144
15,11.1789038688311,9.25309192813948
30,10.918996611666,10.2380535678477
26,10.5136989708587,10.3981766328341
7,10.6803268002188,8.60501319019472
19,10.1660280717587,9.83377897216845
9,8.8730796633463,10.1454130080972
6,10.1500926171102,8.56630968075165
20,10.8826611383331,9.75923565981133
30,10.9696063543656,10.1401137459054
19,9.83496092405874,10.4374286576424
22,11.1708770269464,9.37955958990817
41,10.9533367827792,10.4929216681257
18,10.9623354449203,9.18799661656002
5,8.77068359951277,9.30677390390517
19,9.72562258640659,10.5531952730541
21,10.7776677907619,9.43694298848615
37,11.1653654846412,10.2123126322857
22,10.6344322551991,10.0574876592072
37,11.1816549403956,10.2110736456083
36,10.8837308874761,10.4035109491472
11,10.0296421023091,9.66900899304811
38,11.0489575699202,10.0089271999627
6,9.90940515151629,8.81512405524101
36,10.1844970943043,10.6465918150317
1,10.0544294856989,5.79874128148396
5,10.597727521396,7.68508268527117
9,10.4407465664433,8.26097079192583
19,9.77523700247904,10.0379230523603
10,10.0795733529912,9.12334324852836
2,8.63134286095937,9.49311189149256
20,10.75166787478,9.83998526793102
20,10.4985075052442,9.67425212010213
27,10.7196365517732,10.1462699521285
6,10.7088921481749,7.62208149726728
6,10.772403576326,8.39758532370033
21,11.085868283179,9.76764357631188
36,10.5331110749763,10.4337210726068
30,11.1215177022267,9.87217770547208
18,10.4976586305922,9.68613400793987
35,11.0291873921309,10.231687847764
22,10.5923350824595,9.86130845335217
18,11.1676732566899,9.13756182828814
15,9.00524390318847,10.4505403463749
3,10.2887571920535,8.36947533393419
7,9.9763854846154,8.68170618342922
19,9.84624834753346,10.3957287949635
0,10.0910847367014,6.72088223089459
16,10.8560932278841,9.87502317046718
3,8.87756575220619,8.68110612596833
32,10.970524564561,10.4688408432817
33,11.076263109359,10.0406297751789
40,10.9895718235132,10.1735503323399
15,10.6157991480475,10.377065719271
7,9.00093510882587,9.95395506911427
4,10.8987562098135,7.1393647562668
6,11.0888710970654,8.4087647919523
2,10.276355023433,7.72435784279835
15,10.8700760608124,9.19476955080296
9,9.0740073259695,10.2575331802765
28,10.8744143814116,9.15118095604976
45,11.036336375885,10.573952124778
19,10.4970213348351,10.0198316604497
6,8.84332804401599,10.1263449958095
44,11.1289868914837,10.4852718194658
13,10.9669768555212,9.27937696006446
24,10.7272031218858,10.48253007246
27,10.5726390678594,10.0632061873594
24,10.8663640850411,10.0218810806728
4,10.9044723033388,7.51460276555493
5,9.8877442501999,8.36837432719396
10,10.3810542837388,9.79899442677802
26,10.1737150577117,10.5584257728783
4,9.97990857748444,8.837439226702
23,10.4701688435133,9.8787402067738
24,9.50526995336042,10.6143083631209
8,9.12760652209186,10.0352019539702
35,11.1373141148935,10.1743671681453
11,9.89144545702772,9.78523751317843
14,9.12233812514414,10.017587483524
20,10.3869843896504,10.1400799364346
41,10.6817141661843,10.5251431333347
28,11.0297556270669,10.0330188101532
29,10.0205711682038,10.5360079302201
28,9.87376729866467,10.4194143709561
5,10.4798897919969,7.92997629500049
3,9.66837760414726,7.98749296774895
15,10.8847265883163,8.9233432228429
51,11.1171608853458,10.6249899479152
29,10.7110835048441,10.0693795111307
30,10.4818400287224,10.5967586144209
13,10.2746360112335,9.89932664834986
3,9.15077388982529,9.74584570725863
4,9.29467639771483,8.69085574045106
32,10.7158383536185,10.0982799022076
44,10.7942287468136,10.5323230819339
44,11.0973419751895,10.5259636549548
11,10.7050901516584,9.53989745070169
60,11.1716285997233,10.3299436987612
9,10.7411149172011,8.8919223951167
36,11.1105010893664,10.3512277456771
6,10.6579522598364,8.35813638707201
24,11.0971491095263,9.88745340482611
32,10.9349018353792,10.109666828238
47,10.9408462769754,10.5881809737041
21,10.6261581955694,10.5165009602126
23,10.127954975628,10.4741147635723
37,10.934586648521,9.93137224924895
7,10.5974930434498,8.63035910735955
30,10.4059339893303,9.89000553262834
17,10.4962039539291,10.1179921980982
6,10.941326563789,7.86930589617834
29,10.1964726259792,10.4930552754216
4,8.83795181890967,8.87497809586377
15,10.212237159524,9.7322902862227
15,10.8582897418204,9.5871797913065
13,9.25943167860291,10.3165322433429
23,11.0616231981331,9.60937290352921
37,11.1413584364166,10.434028932703
38,10.8739143229189,10.3819489433787
9,9.46042546643896,10.1329068555047
37,10.6576868456091,10.4985277517605
11,8.97464538324609,10.3635101317558
9,9.8361568505133,9.80707575249992
21,9.8287471923822,10.1997508895749
4,10.7891245924158,7.27865282663715
7,9.80551389811744,8.88008162313019
26,10.70139840835,9.91592937906516
16,10.256258752629,9.91896834248087
20,10.8026382639869,9.61488844005789
11,9.16602936926529,10.3325575419226
8,11.0333268060544,7.82953719245937
39,10.8070699620111,10.155328067433
25,10.6349129151697,9.83519452520863
17,10.2441389625548,9.7069656499763
2,9.87025803296943,6.54341827456409
27,10.7741196348388,10.2809478088117
3,10.8000140706093,7.25742160959934
14,9.81963904642048,10.5178606616614
2,9.5142214927302,8.53456308599765
22,9.96901908485441,10.3285569606777
48,10.5286688262852,10.4801543623417
23,10.0716750937448,9.88874419264045
21,10.8125655383807,10.2431696561187
22,10.3575262160802,10.2412784485369
10,10.8066638295523,8.79373967487903
19,10.5086245998874,9.51057737354882
20,10.8143712732738,10.0856673718883
13,9.5246862448319,10.0676409148094
26,10.8757966047235,9.57855792773034
9,9.67047261570435,9.57493122752198
2,10.801924317893,5.55103049364317
19,9.97977156390212,10.6381837823801
39,11.1289346883958,10.2563727484865
1,10.640054279369,6.72360969094845
21,10.9214377854084,9.33288276234826
11,9.66396281329109,10.2349004833819
20,10.9067552343835,9.7761743984994
22,10.9055852046858,9.60951057216952
6,9.05812238160608,10.3128540368916
12,9.06444952499375,9.91312223883367
17,10.3058513235905,9.55025893755114
45,11.0144968614801,10.4917088085026
21,10.1126490467564,10.1485885651881
30,11.0880247017182,9.72488620849616
13,10.9704025575382,8.67153712712257
25,10.8084058329778,9.98647029065226
13,10.1743134179964,10.5654566888271
21,10.1277867799734,10.6127296653801
37,10.6750893090407,10.0993741602886
37,11.1664230902036,10.3250989445942
7,9.1074028685443,9.70992704897822
18,8.9149508723147,10.5194195748279
12,9.07836973308727,10.4109405304621
6,8.91076287995966,9.46342267237361
3,8.62233846629407,7.76494749212094
13,10.7158056445318,8.91606641713691
7,10.039194888269,9.04137595484256
16,8.77053470813921,10.6085591921591
36,11.0880443626603,9.91889378108655
15,10.2649013747894,9.40253447222897
31,10.8995067719203,10.2159110047301
14,8.96287081822985,10.4013567470077
32,11.0413466763414,10.0753359765057
40,10.9629150934014,10.4963051790046
12,9.8103269992528,9.96658466689548
40,11.0946397382143,10.3957354819912
36,10.9765489378792,10.2605362130197
19,10.0435650617123,10.2387298621792
13,10.5441105975594,9.4349514628584
6,10.8956905176309,8.15108587556652
9,11.174016509407,8.1465361340679
15,9.51062473046152,10.1804418750521
19,10.2793449169456,10.1448498850356
28,10.7441291835102,9.79452866583838
21,10.0419573798645,10.141516599176
2,9.12928089638305,8.67004516421642
19,10.7091647103769,10.3071840698177
44,11.1609268038626,10.5754441502562
14,9.55409849119772,9.72584838109139
7,9.90513390815727,9.87911305705738
47,11.0781179503822,10.6285587135939
44,11.1096739936176,10.5683824447322
12,9.62781270136566,10.1188562296397
19,9.60976269961556,10.2029059309325
9,11.1511791206347,8.31677805679985
22,9.60912267520076,10.6134296104639
2,9.16194183305733,10.1799001970119
31,10.6894044515284,10.3029266595586
34,11.1652260958421,10.4550514140402
30,10.6815445089983,10.0456133579207
40,10.8829166623227,10.0668622675011
4,10.3152967540229,7.46371832532216
23,9.4437601476394,10.4838362355939
2,9.35047700129206,8.89035017947391
8,8.90121315163156,9.64930163602244
39,10.9478039156983,10.6265944839068
15,9.68405280973032,10.5466759083612
14,9.34341328480469,10.2553393542554
12,11.1224870846994,8.59833527150057
10,9.45677740738341,9.82493190413225
26,10.0098187166896,10.0699123170848
11,9.77207177526727,10.0477501161243
3,9.18063250133281,8.87189445821305
30,10.473826149403,9.94076511551593
17,10.7211580729647,9.76172513331001
21,10.4553729934804,9.57004883738981
3,9.61981143622905,9.76931368104203
1,11.1851428882868,7.20391378179793
4,10.332156954391,8.19248200249371
33,11.007312763992,10.1299648273902
13,10.9809960745354,8.71996952647388
15,10.2218974054557,9.68444493745117
7,9.47279094446026,9.58752962397494
63,11.1856175606416,10.4758157264066
6,10.3444177754202,8.79763539470279
17,10.1262571486673,9.9676775137086
22,10.6310749888191,9.89191618978925
3,10.8961752338345,7.49706980115209
42,10.6618619047172,10.5441700793756
22,11.0109922955537,9.96332744470241
16,11.0675771660875,9.50538910254939
44,10.9070462135297,10.5458624037455
14,10.301527942887,9.50291475564904
13,9.82268786040725,10.2344754060212
40,10.6434342411237,10.2845747582788
20,10.1694421486704,10.6277050125465
17,9.96744801986966,10.4667411684919
21,10.2758146057693,10.0062367643965
15,9.15535268674676,10.0215343790097
19,11.0249900227512,9.54169242278367
25,10.3609007138354,10.2182524991542
11,10.3581050453539,8.93986435624226
7,9.49042758711986,9.28379760765369
38,10.1678441853036,10.5889896651346
16,10.385766477572,9.41883718356869
11,8.67632185441878,10.2089321124346
20,10.204458561753,9.85660430586196
19,10.1281293067731,10.0189593696019
6,9.77468587467801,8.88120259324696
31,10.5134727092367,10.4360721226895
23,10.5691698668602,9.66544274597048
9,11.1107701641333,9.35559884174359
40,11.0743136463196,10.2516721504933
42,11.1665666655466,10.2505177981401
16,10.5036937217832,9.93414972397997
25,10.9620222635662,10.1186334726059
14,10.0417456435943,9.91440641188554
34,10.9209348231652,10.1914440037077
39,10.5626263111482,10.3726501798062
5,10.5817192771525,9.15663402666861
37,10.9821966527321,10.4309001658916
11,10.8731416703768,8.57233123771724
28,10.4031864066667,10.1337096878863
6,10.9346106258767,8.9792321238311
33,10.6852684831321,10.5094651051558
5,9.65357838173122,9.20960532951534
24,10.2514855501568,10.2901375235629
3,10.1687399477972,8.42950003245694
25,10.8388063722212,9.78585741450547
35,11.1678376950052,10.0438616511846
32,10.9998920826138,10.1767427453919
4,9.17892682659045,9.91213325387116
10,9.74737670187928,10.0740842603833
18,10.8670893942746,9.61563554576555
33,11.002635284174,9.88883009182823
1,8.61985855477832,8.58435956117676
11,10.136572365452,9.77427231454554
25,10.0841161235034,10.6262932862486
12,11.0921732298836,8.81446668255619
8,10.1976098232137,8.35261458227221
6,9.32164695246131,9.58486080543561
26,10.2311571762119,10.4673442512247
45,10.8045888257301,10.4479327561623
10,11.0475287856559,8.09997762466205
34,11.1444805470308,10.2005308378291
18,10.4893241846763,9.40035592975772
10,9.76468450022522,10.3465479223456
21,10.5305079191188,10.2347333594929
38,10.5432590819088,10.6071334152414
24,10.0674652910819,10.238278241507
37,11.107787700544,10.2324639250684
30,10.4550430264843,10.4793124778582
24,10.6688849390246,9.91255457625357
38,10.7400248274922,10.3013143071048
3,10.8082038132947,6.93567664416659
5,9.89511435764817,7.81878969767839
31,10.8152119471681,10.1790534318794
26,10.5244621219036,10.0686668735031
17,9.89333320490691,10.5269902160269
14,10.958045951369,10.0288961669064
11,10.7529886821629,9.07248394533605
37,11.1202450645526,10.4413535165102
30,10.4365670968638,10.2028141009351
16,9.76873451667336,9.91388763300485
30,10.9718106449835,9.67370314998685
20,9.86319694317688,10.4250818084361
7,10.0826847341334,9.0652867011858
12,10.2969737122991,9.40893565399489
38,10.7877859781479,10.4739484955743
3,10.7608284830048,8.42132468683095
41,10.4966875372202,10.6562622533421
3,9.98930259328933,9.02089954351001
12,9.8710846868935,9.33829473797657
5,9.90343536317991,9.02191502784777
23,10.5229780488995,10.172925451957
20,10.7851810428971,9.17509634391371
37,11.0363531914846,10.124402870005
10,10.6748031397663,8.60775863029212
49,10.8166264323033,10.5873142856008
13,10.3602274226858,9.63836289211848
8,10.8478698773537,8.85918091581643
37,10.6712153605885,10.6236692281672
25,10.5880024411864,9.50012333371854
21,11.1851872353249,9.78890220908165
33,10.7691616090063,10.4119180576601
35,10.1313315725176,10.6518988621596
53,11.066236805451,10.527771318271
31,10.3221301743192,10.525213430586
43,10.886639794381,10.1956323357525
25,11.0480569604444,9.54018501670831
19,10.1159034760342,10.4500984190997
12,10.6084695739948,8.74359413524232
7,10.3133690322021,8.95682456560015
30,11.1429634191621,9.70836253142924
10,11.0839056598168,8.3688967285462
36,10.6803940891751,10.533032327511
14,10.4156792875886,9.73736984096641
44,11.1399994209552,10.4096937658246
14,10.7625586139665,9.1583840255016
21,9.62821682349303,10.6343614824408
19,9.37005709452882,10.5795296622431
18,10.739609753411,9.27381560727571
19,9.94181086854133,10.1197245250703
11,9.06027311887369,10.5910378451061
35,10.5634323872155,10.560808558135
10,10.3065989906348,8.81126987291699
48,11.0853920043216,10.5372956139022
33,10.6294700408356,10.5585239586504
27,10.585185699397,10.5204699597684
21,10.1994777116414,10.2629226938395
17,10.2177091837,10.1041010161789
10,9.92631459434041,9.00168850709943
50,11.0823818678271,10.4869137756112
7,11.0243029985085,8.53188421462655
7,10.8650817183452,8.23766542711849
22,10.9703224304142,9.47388358716563
27,10.9314118916951,10.2706952279622
11,11.1740528943535,8.66910508909138
10,11.0853056754513,8.72024019706969
16,10.8811906752461,9.45525609545653
24,10.8340342615914,10.0594567611456
49,10.940413583389,10.5960164043216
24,10.859283542141,9.53505634601627
13,10.6938355135098,8.66494263307598
5,10.9145655609649,7.76855081498744
22,10.971105981839,9.82727658954069
13,11.0115952225346,9.16633311650775
30,10.4537886113756,10.4424004491557
30,10.3317978352377,10.274050420213
28,10.5564849684053,10.1142198040823
58,11.1240445155297,10.591600527713
23,9.79843660497145,10.136967756491
27,10.8500173334008,9.93332952323963
1,10.0859079724921,7.82932092684208
21,10.8948056903696,9.29085098043909
49,10.9963806330016,10.4780192909511
8,9.1952677489014,9.97064139014172
26,11.1018337853252,9.62576621748231
13,10.0972141667531,8.93466246530688
28,10.226348861608,10.4741163664611
48,11.1116610942424,10.599303701003
62,11.0439164321837,10.5444784473345
4,10.038833658359,8.38319291933854
45,11.1542379204827,10.1213942392994
34,10.8092473711243,10.0603294768597
27,10.2334980973327,10.1327879726146
31,10.5883128328602,10.4790790246689
18,11.0308213324575,8.9689814365587
22,10.8114442940016,10.0055298775304
1,9.26479884303151,8.52986662663967
40,10.5875151423359,10.236316262047
24,10.6053823021855,10.1421586236598
16,11.1815563964368,9.37691421014416
9,9.62808056967891,9.61454529265535
36,11.1435413807151,10.0147649986121
35,10.859178904142,10.3053285180506
15,11.1119359093156,8.94094567647655
0,8.6608023741095,7.77891364152915
38,11.1104336123232,10.3785526146583
8,10.3802697771782,8.91962633017406
40,10.9704210308939,10.3825289625993
35,10.703741090189,10.3593802695674
15,10.308870475698,9.40539370029059
14,9.7968632921698,10.286220846503
21,10.1390744829748,10.1799834605381
27,10.4200207200839,10.2772150282476
6,8.7507716291956,9.55085706575051
28,10.5336810327735,10.4668013230031
31,10.8914055911053,9.95626482592205
16,11.1739910447806,9.10938405377743
23,9.76019195293714,10.4210441028546
6,8.75940575655956,8.72095581771419
37,10.5845551332438,10.2179620320272
30,10.3866535472752,10.4811866400969
23,10.5409595513946,10.5810694119873
17,8.98551728055251,10.4029167130155
2,8.70497920853068,8.39765296785867
30,11.1852509405617,9.27224224446939
25,10.8112724411276,9.68667930932633
45,11.0374096104785,10.4583431689197
1,10.8226702922987,6.07087866451226
9,9.78185231771386,9.65290107615288
9,10.5841555510643,8.69395706403633
17,9.91405670557023,9.98516658581348
5,8.94615181390821,9.06784043062582
3,9.81413151564476,9.63162829471414
1,10.2892558910963,8.9799197824177
23,10.0778916606707,10.4950873541132
12,10.7973005114931,9.24492067926399
3,9.87514963519152,8.30847698104599
47,10.9465772030036,10.6604543028076
9,10.0498087553324,9.7828662086539
21,10.4955149890683,9.77748551127891
37,10.6776157363932,10.6139895664111
